POS,3502,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TOTALCORPORATE,TOTAL CORPORATE CTR BLDG.: BONIFACIO TRIANGLE: BONIFACIO GLOBAL CITY: TAGUIG CITY,Taguig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3503,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANJOSE,MAHARLIKA HIGHWAY NATIONAL ROAD: SAN JOSE CITY N.E.,San Jose,Nueva Ecija,North Luzon,Convenience Store,
CLIQQ | POS,3504,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711OLONGAPOCHALL,23RD ST.: RIZAL AVE.: EAST BAJAC-BAJAC: OLONGAPO CITY,Olongapo,Zambales,North Luzon,Convenience Store,
CLIQQ | POS,3505,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CALAMBA4,NATIONAL HIWAY COR IPIL-IPIL ST.: CALAMBA: LAGUNA,Calamba,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,3506,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711NEPACIFIC,KM 111: BRGY. H. CONCEPCION: MAHARLIKA HI-WAY: CABANATUAN CITY ,Cabanatuan,Nueva Ecija,North Luzon,Convenience Store,
CLIQQ | POS,3507,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PANIQUI,UCPB BUILDING ALONG NATIONAL HIGHWAY: BRGY. ESTACION: PANIQUI: TARLAC,Paniqui,Tarlac,North Luzon,Convenience Store,
CLIQQ | POS,3508,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711KIMSTON,265 AGUTAYA ST. COR. EDSA: PINAGKAISAHAN: MAKATI,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3509,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PAVILION,SPACE NOS. 143-B BLDG A G/F PAVILLION MALL: BIÑAN: LAGUNA,Biñan,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,3510,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711EASTWOOD2,G/F ONE ORCHARD CONDOMINIUM: ORCHARD RD.: EASTWOOD CITY: BAGUMBAYAN: QUEZON CITY,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3511,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PWU,187 G/F NAKPIL ST. COR. L. GUINTO ST. MALATE: MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3512,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CIVICPRIME,CIVIC DRIVE: CIVIC PRIME FILINVEST CORPORATE CITY: ALABANG,Muntinlupa,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3513,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PIODELPILAR,CHINO ROCES AVE. (PASONG TAMO) COR. DELA ROSA ST. MAKATI CITY ,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3514,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TAYABAS,QUEZON AVE. COR. P. PATERNO ST. BRGY. SAN DIEGO TAYABAS QUEZON,Tayabas,Quezon,South Luzon,Convenience Store,
CLIQQ | POS,3516,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANMARCELINO,G/F CMC BLDG. #71 SAN MARCELINO ST.: ERMITA: MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3517,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANCARLOS,VIRGEN MILAGROSA UNIVERSITY FOUNDATION COMPD. SAN CARLOS CITY: PANGASINAN,San Carlos,Pangasinan,North Luzon,Convenience Store,
CLIQQ | POS,3518,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711OSMAK,BLK 5 LOT 18 SAMPAGUITA COR. ESCARLATA: PEMBO: MAKATI CITY ,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3519,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TAALPROPER,POBLACION. 3: TAAL PROPER: TAAL: BATANGAS,Taal,Batangas,South Luzon,Convenience Store,
CLIQQ | POS,3520,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711STERLINGCENTER,G/F STERLING CENTRE: ORMAZA COR. DELA ROSA STS: LEGASPI VILLAGE: MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3521,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SMLUCENA,115-116 SM CITY LUCENA DALAHICAN COR. MAHARLIKA HIWAY NAT'L RD. LUCENA CITY,Lucena,Quezon,South Luzon,Convenience Store,
CLIQQ | POS,3522,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711STAROSANE,MAHARLIKA HI-WAY: STA. ROSA: NUEVA ECIJA,Santa Rosa,Nueva Ecija,North Luzon,Convenience Store,
CLIQQ | POS,3523,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711VALENZUELA,MAYSAN ROAD: PASEO DE BLAS:VALENZUELA CITY,Valenzuela,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3524,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711WYNSUM,UNIT G1-C WYNSUM CORPORATE PLAZA 22 F. ORTIGAS JR. RD.: ORTIGAS CENTER: PASIG CITY,Pasig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3526,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MAYAPA,NATIONAL HIGHWAY CHECKPOINT: PACIANO RIZAL CALAMBA CITY LAGUNA,Santa Rosa,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,3527,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CALTEXNLEX,CALTEX NLEX KM17 CANUMAY VALENZUELA EXIT,Valenzuela,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3529,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711JPRAMOY,QUIRINO HIGHWAY COR. J.P. RAMOY: BARRIO TALIPAPA: NOVALICHES: Q.C.,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,3530,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711NOVA3,QUIRINO HI-WAY COR. SARMIENTO ST.: NOVALICHES CITY: Q.C.,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10000,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MALOLOSPOB,TORRES ST. COR. M. TENCO: POBLACION MALOLOS: BULACAN ,Malolos,Bulacan,North Luzon,Convenience Store,
CLIQQ | POS,10001,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711COGEONEW,MARCOS HIWAY COR. GSIS AVE.: BAGONG NAYON 1: ANTIPOLO CITY ,Antipolo,Rizal,Metro Manila,Convenience Store,
CLIQQ | POS,10002,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PEARLDRIVE2,G/F UNIT 12: PACIFIC PLACE CONDOMINIUM: PEARL DRIVE: ORTIGAS CTR: PASIG CITY ,Pasig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10003,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TELUS,ARCADE 6 &7 G/F TELUS BLDG.: ARANETA CENTER: CUBAO: QUEZON CITY ,Quezon City,Metro Manila,Metro Manila,Convenience Store,
POS,10004,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711GENTDELEON,GEN. T. DE LEON ST. VALENZUELA CITY ,Valenzuela,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10005,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TIMESPLAZA,G/F TIMES PLAZA BLDG. TAFT AVE. COR. UN AVE.: ERMITA: MANILA ,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10006,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PHILTRANCO,61 APELO CRUZ ST.: MALIBAY: PASAY CITY,Pasay,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10007,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711YP,YP BLDG. DR. A. SANTOS AVE.: SUCAT: PARAÑAQUE CITY ,Parañaque,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10008,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711VISTAVERDE,G/F UNIT 1:2:3:4 VISTA SQUARE COMM'L CENTER: FELIX AVE.: CAINTA: RIZAL ,Cainta,Rizal,Metro Manila,Convenience Store,
CLIQQ | POS,10009,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711HEARTCENTER,G/F PHIL. HEARTCENTER EAST AVENUE: QUEZON CITY,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10010,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SUNPLAZA,G/F SUN PLAZA SHAW BOULEVARD: COR PRINCETON ST.: MANDALUYONG CITY ,Mandaluyong ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10011,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TORDESILLAS,18 TORDESILLAS COR. GALLARDO ST.: SALCEDO VILLAGE: MAKATI CITY ,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10012,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711BATANGASPORT,PPA COMPOUND: STA. CLARA: BATANGAS CITY,Santo Tomas,Batangas,South Luzon,Convenience Store,
CLIQQ | POS,10014,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SMCYBERONE,RETAIL SPACE 4: BUENDIA AVE.: MAKATI CITY ,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10015,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711ONESOLARIS,RETAIL 2 G/F ONE SOLARIS BLDG: DELA ROSA ST.: LEGASPI VILLAGE: MAKATI CITY ,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10016,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MUNOZ2,BLK 3 LOT 7 R. MAGSAYSAY. EDSA: MUNOZ: QUEZON CITY ,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10017,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711ALABANGMED,UNIT 1 G/F AURORA BLDG: ALABANG ZAPOTE RD.: MUNTINLUPA CITY ,Muntinlupa,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10018,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,71112thAVE,TEN COMMANDMENTS BLDG. 689 RIZAL AVE: GRACE PARK: CALOOCAN CITY ,Caloocan,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10020,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711NETPLAZA,UNIT 14 E-SQUARE ZONE: CRESCENT PARK WEST: BONIFACIO GLOBAL CITY: TAGUIG ,Taguig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10021,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711NECROSSING,MAHARLIKA HIGHWAY COR. BURGOS EXT. CABANATUAN CITY NUEVA ECIJA ,Cabanatuan,Nueva Ecija,North Luzon,Convenience Store,
CLIQQ | POS,10022,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711LKG,11TH  FLR. LKG TOWER 681-683 AYALA AVE.: MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10023,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MALUGAY,STA CRUZ: MANILA ,Manila,Metro Manila,Metro Manila,Convenience Store,
POS,10024,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CONNECTICUT,EDSA COR. CONNECTICUT: SAN JUAN: CITY,San Juan,Metro Manila,North Luzon,Convenience Store,
CLIQQ | POS,10025,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711FILINVEST,ALABANG- ZAPOTE RD.:COR. NORTHGATE AVE.  FILINVEST: ALABANG MUNTINLUPA CITY,Muntinlupa,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10026,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CAPASJUNCTION,NATIONAL ROAD STO. DOMINGOJUNCTION: CAPAZ: TARLAC,Capas,Tarlac,North Luzon,Convenience Store,
CLIQQ | POS,10027,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SLEXNB,KM 22 SOUTH LUZON TOLLWAY (NORTHBOUND) SAN ANTONIO SAN PEDRO LAGUNA,San Pedro,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,10028,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TAMBOCOASTAL,AGUINALDO HIGHWAY BRGY. TAMBO PARANAQUE CITY,Parañaque,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10029,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711BONIMALAMIG,78 BONI AVE.: BRGY. MALAMIG: BONI MANDULONG CITY,Mandaluyong ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10031,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711QUIRINOERMITA,QUIRINO AVE. COR. MABINI AVE.: MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10032,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PARAGONPLAZA,UPPER G/F PARAGON PLAZA CONDOMINIUM: EDSA COR. RELIANCE ST.: MANDALUYONG,Mandaluyong ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10033,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711BPOSANLAZARO,RETAIL 4: VERTEX 1 BLDG. YUSECO COR. FELIX HUERTAS: SAN LAZARO RACETRACK:,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10034,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711JPRIZAL2,347 JP RIZAL AVE. COR. PASONG TAMO AVE. MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10035,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PORTAREA,637 BONIFACIO DRIVE: PORT AREA: MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10036,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711LATRINIDAD,NATIONAL ROAD:  KM5 LA TRINIDAD: BENGUET,La Trinidad,Benguet,North Luzon,Convenience Store,
CLIQQ | POS,10037,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MALOLOSCROSSING,E & R : MCARTHUR HIGHWAY  COR.:  MABINI ST.: MALOLOS BULACAN,Malolos,Bulacan,North Luzon,Convenience Store,
CLIQQ | POS,10038,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PHILAM,9/F PHILAM LIFE BUILDING: PASEO DE ROXAS: MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10039,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711VGCRUZ,RAMON MAGSAYSAY BLVD. COR. VICENTE CRUZ ST. SAMPALOC MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10040,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711DAGUPAN4,G/F ORIENT PACIFIC CENTER COR. PEREZ BLVD.: RIZAL EXT.: DAGUPAN CITY: PANGASINAN,Dagupan,Pangasinan,North Luzon,Convenience Store,
CLIQQ | POS,10041,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711STODOMINGO,MCARTHUR HI-WAY COR. APO RD. STO. DOMINGO: ANGELES: PAMPANGA,Angeles,Pampanga,North Luzon,Convenience Store,
CLIQQ | POS,10042,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711BALANGAKAPITOLYO,CAPITOL DRIVE BALANGA BATAAN,Balanga,Bataan,North Luzon,Convenience Store,
CLIQQ | POS,10043,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711ECOPLAZA,PASONG TAMO EXTENSION: MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10044,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711RETIRO2,311-313 N.S. AMORANTO ST. STA MESA HEIGHTS: QUEZON CITY,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10046,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711GRANDHAMPTON,GRAND HAMPTON PLACE: 1ST AVE.: AND 31ST ST.: FORT BONIFACIO GLOBAL CITY: TAGUIG,Taguig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10047,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711DAANGSARILE,DAANG SARILE CALTEX STATION: DAANG SARILE: CABANATUAN CITY ,Cabanatuan,Nueva Ecija,North Luzon,Convenience Store,
CLIQQ | POS,10048,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TIKAYMALOLOS,MC. ARTHUR HI-WAY: TIKAY: MALOLOS BULACAN ,Malolos,Bulacan,North Luzon,Convenience Store,
CLIQQ | POS,10049,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SMCYBER2,UNIT 7 SEN. GIL PUYAT AVE. COR. ZODIAC ST.: MAKATI CITY. ,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10050,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711WILSON,WILSON COR. ORTIGAS SAN JUAN: CITY ,San Juan,Metro Manila,Metro Manila,Convenience Store,
POS,10051,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANFERNANDONLEX,KM 62 NLEX NORTH BOUND BRGY. SAN FELIPE: SAN FERNANDO PAMPANGA ,San Fernando,Pampanga,North Luzon,Convenience Store,
CLIQQ | POS,10052,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TARLAC2,MC. ARTHUR HI-WAY: TARLAC TARLAC CITY. ,Tarlac,Tarlac,North Luzon,Convenience Store,
CLIQQ | POS,10053,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MCKINLEYSANJUAN,ORTIGAS AVE.: MCKINLEY: SAN JUAN ,San Juan,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10054,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711ATC,ENTERTAINMENT COMPLEX: ALABANG TOWN CENTER: MUNTINLUPA CITY ,Muntinlupa,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10055,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711BONIEDSA,EDSA COR.: BONI AVE.: MANDALUYONG ,Mandaluyong ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10056,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711FORTLEGEND,BLK 7 LOT 3 3RD AVE. COR. 31ST ST. FORT BONIFACIO GLOBAL CITY: TAGUIG CITY,Taguig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10058,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711HARVARDEDSA,EDSA CORNER HARVARD ST.: MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10062,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711STAROSA,TAGAYTAY ROAD. STA. ROSA LAGUNA ,Santa Rosa,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,10063,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711BURNHAM,CHANUM COR.: OTEK ST.: BURNHAM PARK: BAGUIO CITY,Baguio,Benguet,North Luzon,Convenience Store,
POS,10064,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711UPPERSESSION,GSIS COMPOUND: MARCOVILLE: BAGUIO CITY,Baguio,Benguet,North Luzon,Convenience Store,
CLIQQ | POS,10066,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANPASCUAL,SAN PASCUAL: BATANGAS,San Pascual,Batangas,South Luzon,Convenience Store,
CLIQQ | POS,10068,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711UPLB,STUDENT UNION BLDG. UNIVERSITY OF THE PHILIPPINES LOS BAÑOS: LAGUNA ,Los Baños,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,10069,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711RPAPA,813 R. PAPA AND S. H. LOYOLA ST.: SAMPALOC MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10070,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CLARKHOSTEL,241 NINOY AQUINO AVE COR. M.A. ROXAS: CLARK FREEPORT ZONE: PAMPANGA,Angeles,Pampanga,North Luzon,Convenience Store,
CLIQQ | POS,10071,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711ROCKWELLBC,TOWER 2 (NORTH) LEVEL 1 UNIT NO. N-2 ROCKWELL BUSINESS CENTER: PASIG CITY,Pasig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10072,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711LAMUAN,BLK LOT 1 JP RIZAL: COR. VISAYAS ST.: FILIPINAS VILLAGE: MALANDAY: MARIKINA: CITY,Marikina,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10073,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MAKATIAVE2,MAKATI AVE. COR. CONSTELLLATION ST.: BRGY. BEL-AIR: MAKATI CITY,Makati ,Metro Manila,Metro Manila,Convenience Store,
POS,10074,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711PBCOM,7/F  PBCOM TOWER AYALA AVE: COR.: RUFINO ST.: MAKATI CITY M.M.,Makati ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10075,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711NEWPORT,STAR CRUISES CENTER: ANDREWS AVE. PASAY CITY,Pasay,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10076,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANPABLO5,BRGY. 6A MABINI ST.: SAN PABLO CITY: LAGUNA,San Pablo,Laguna,South Luzon,Convenience Store,
CLIQQ | POS,10077,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711DMGCENTER,DMG CENTER: LIBERTAD COR. CALBAYOG ST.: MANDALUYONG CITY,Mandaluyong ,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10078,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MABALACAT,VELASQUEZ ST.: MABALACAT PROPER: PAMPANGA,Mabalacat,Pampanga,North Luzon,Convenience Store,
CLIQQ | POS,10079,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711NETSQUARE,3RD AVENUE COR.: 28TH ST.: E- SQUARE: CRESCENT PARK WEST: BONIFACIO GLOBAL: CITY: TAGUIG M.M.,Taguig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10080,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711TAGAYTAY3,MAGALLANES SQUARE: SILANG JUNCTION WEST: TAGAYTAY CITY,Tagaytay,Cavite,South Luzon,Convenience Store,
CLIQQ | POS,10081,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711VICTORIADEMANILA,SHOPPES @ VICTORIA SPACE NO. 11 G/F VICTORIA DE MANILA: TAFT AVE.: MANILA,Manila,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10082,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711VILLAAMPARO,VILLA AMPARO SUBD.: AGUINALDO HIGHWAY: IMUS CAVITE,Imus,Cavite,South Luzon,Convenience Store,
CLIQQ | POS,10083,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711EASTWOOD3,2/F EASTWOOD CITYWALK 2: EASTWOOD CITY CYBER PARK E. RODRIGUEZ JR. AVE.: BAGUMBAYAN: Q.C.,Quezon City,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10084,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SILVERCITY,G/F UNIT L1-3A: SILVER CITY: FRONTERA VERDE: PASIG CITY,Pasig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10085,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711MUZON,BRGY. MUZON SAN JOSE DEL MONTE BULACAN,San Jose del Monte,Bulacan,North Luzon,Convenience Store,
CLIQQ | POS,10086,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711ASCENDAS,1TH FLR.: NET ONE CENTER: 3RD AVE.: COR. 26TH ST.: CRESENT PARK WEST: BONIFACIO GLOBAL CITY: TAGUIG CITY,Taguig,Metro Manila,Metro Manila,Convenience Store,
CLIQQ | POS,10087,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711CONCEPCIONTARLAC,BRGY. SAN NICOLAS: CONCEPCION TARLAC,Tarlac,Tarlac,North Luzon,Convenience Store,
CLIQQ | POS,10088,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711SANMIGUEL,96 NORBERTO ST.: BRGY. SAN JOSE: SAN MIGUEL: BULACAN,San Miguel,Bulacan,North Luzon,Convenience Store,
POS,10089,PHILIPPINE SEVEN CORPORATION,PHILIPPINE SEVEN CORPORATION,711FARMERSMARKET,SPACE NO. 363 FARMERS MARKET ARCADE: ARANETA CENTER QUEZON CITY,Quezon City,Metro Manila,Metro Manila,Convenience Store,
